source_name;source_url;content_type;content;date_published;language;emocion
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Yo podria estudiar 12 horas con disciplina tranquilamente si no tuviera que trabajar 9 horas al dia;2025-02-16T23:45:55Z;es;Ira
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Para entrar en estas universidad, se necesita DINERO, y segundo CONTACTOS. nada más.;2024-05-02T21:14:53Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Los que se están quejando del dinero que cuesta Cambridge dan entre risa y pena, si dejasen de lado su cultura de la envidia y trabajasen en sacar su mejor versión, lograrían alcanzar esas universidades, como hicieron los padres de esos chicos.;2024-04-21T16:25:24Z;es;Tristeza
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Yo tengo 134 de CI y jamás pude tener la capacidad de abstraerme para poder estudiar tanto tiempo, ni la concentración necesaria que se requiere. Lamentablemente además de ese coeficiente, tengo tdah, (déficit de atención) y tea. A veces, por mas coeficiente que tengas, lamentablemente no se puede aprovechar en estudios intensos.;2024-07-06T23:54:52Z;es;Tristeza
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Es bueno estudiar y lograr tener una o varias profesiones, pero el conocimiento no es sinonimo de inteligente ni la facilidad de los recursos de una institución lo asegura, la inteligencia es usar ese conocimiento para un fin no solo memorizarlo;2025-02-26T18:47:13Z;es;Ira
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Y yo pregunto, de qué sirve una colección de personas inteligentes y superdotadas, con formación y conocimientos por demás, pero llenos de estrés y ansiedad? Se supone que estas personas son las que van luego a dirigir el mundo, pero realmente están preparadas para ello en esas condiciones?;2024-04-19T14:45:29Z;es;Miedo
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Deja tu que estudie en la Universidad de Cambridge, está hermosa;2024-04-16T22:25:38Z;es;Alegría
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Todos podemos tener las mismas oportunidades. Solo que algunos necesitan cubrir necesidades que no están satisfechas.;2024-10-05T21:49:54Z;es;Asco
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Superdotado no es estudiar 12h al día, eso es ser estudioso. Superdotado es sacar sobresalientes saliendo todo el dia de farra maestro.;2025-01-20T12:03:41Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;algo muere dentro de ti cuando tienes que pagar renta,trabajar , estudiar una carrera increiblemente demandante como lo es fisica , una  comida horrible , dormir horrible   ,   es el infierno todo para que de salida todavia tengas que competir , y aparte nula vida social ,    :(  pero se siente un vacio aunque me encante la carrera .aprovechen su juventud y si tienen apoyo total de sus padres no lo desperdicien ah y por si no fuera poco en latinoamerica , no desperdicien la preparatoria o secundaria tengan amigos 😫😫😫😫;2024-04-30T02:30:04Z;es;Tristeza
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;No entiendo la gente que la critica por estudiar jajaja. Si hasta los mayores genios de la historia pasaban incontables horas estudiando. La gente siempre está para criticar lo bien o mal hecho.;2024-07-04T19:35:03Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;"el titulo del video esta mal, no es una superdotada, solo es alguien que hace algo repetidamente y logicamente se vuelve experta. 

eso lo puede hacer todo el mundo. de hecho lo hace.";2026-02-20T18:18:55Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Su forma de responder, no es de alguien supersotado, solo es una una chica blanca y privilegiada, y esta bien le toco esta oportunidad que no todos se tiene.;2025-03-11T13:14:13Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Como es el Apellido de la Chica? Amaia que? Si queres buscar más información de ella es imposible encontrarla solo con el nombre;2024-04-20T15:46:34Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Muy lista y guapa pero peca un poco de humildad, le gusta mucho flexear diciendo que siempre ha sido la mejor aun estando entre los mejores y que quiere que se lo pongan más difícil aun comentando antes que una media de 125 de iq tiene que estudiar 10-12 horas diarias;2024-04-21T09:52:12Z;es;Alegría
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;La lastima que nunca pisare ese mundo pero me a echo ver como es la vida adentro de la universidad echarle imaginación. saludos.;2024-07-26T15:02:54Z;es;Tristeza
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;no creo que ella sea catalogada como superdotada por estudiar 12 horas al día, el porcentaje de personas que lo hace hoy en día es muy grande.;2024-04-16T23:29:10Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;si necesita estudiar 11 horas para aprobar no es superdotada, es super estudiosa xd.;2026-05-11T00:22:25Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;"No creo que sea precisamente más inteligente, si estudia 12 hrs al día es obvio que tendrá más conocimiento pero eso no es inteligencia, solo es práctica, claro que tendrá el cerebro más despierto porque lo trabaja más, pero como ella misma dijo que habría alumnos que no necesitan estudiar tanto ya que tienen mayor capacidad, me parece que esos alumnos son los que poseen más inteligencia 
Claro que su esfuerzo y dedicación al estudio no se niegan.";2024-04-19T20:20:00Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;"Siento que la palabra seria ""Comprometida"" en lugar de superdotada, siento que la gente solo ve el exito sin ver lo que hay detras, la segunda vez que escucho sobre el sindrome del impostor";2024-04-18T06:34:49Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;"Creo que 12 horas es el tiempo normal de estudio de un aspirante a ingenieria,   he estudiado en El INSTITUTO SABATO  en ARGENTINA, en donde cursaba de  9  a 18 horas,  y tenia que estudiar  despues, además de ir  a cursar, recuerdo en fecha de finales haber dormido 3 horas, o casi ni he dormía,  24 horas despierto, una total locura, etudiaba estudiar sin parar , a pesar de tanto esfuerzo no obtuve las mejores calificacion, saque un 7.  Pero esa perseverancia y constancia me sirve hasta el dia de hoy, creo que la clave es el esfuerzo que uno pone. No me parece descabellado estudiar 12 horas,  esta dentro de lo normal.

Saludos";2024-04-19T16:33:31Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Claramente no solo una cara bonita;2024-08-11T22:11:13Z;es;Alegría
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Sacrificar años de salud, reducir drásticamente tu expectativa de vida, someterte a altos niveles de estrés, ansiedad, depresión con todo lo peligroso que se sabe que es, tanto para el cuerpo como para la mente por un estatus académico. Realmente vale la pena?  lastima que a los muertos no se les puede preguntar nada, pero me llena de intriga saber que diría una persona luego de morirse con respecto a vivir una vida longeva con un menor nivel de vida o estatus o tener un buen nivel de vida o estatus solo por unos años...;2024-09-29T19:29:39Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;ella es super bonita iria a cambridge solo por ella;2024-05-01T01:00:43Z;es;Alegría
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Si te das cuenta, el intelecto desarrollado viene apoyado por los recursos suficientes como para poder perfeccionarlo a tiempo completo...Ahora, si ella fuese clase baja en un pais pobre, tendria el nivel que tiene ahora? No creo en los super dotados, solo en los privilegiados que pudieron aprovechar sus recursos academicamente.;2024-04-20T07:18:19Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;un consejo, cuando son chicos disfruten su infancia. Yo desde los 5 años que iba a un colegio de doble turno y de 2-3 idiomas a los 16 me cambie y me mejoro al vida en todos los aspectos. No Vale la pena ir 8 horas al colegio + 1-2 horas de viaje si no Tenes tiempo para hacer nada despues. Yo cuando tenia 7 años de 12h que estaba despierta 10 horas por lo menos estudiaba y las otras 12h dormía ya que mis padres querían que este activo el día siguiente. Es preferible ir 4h al colegio y las otras 4h hacer lo que te gusta, las 4h de ingles/alemán que tenia en el colegio las puedo aprender por afuera luego en menos tiempo, Además que por mi punto de vista no se si valga la pena ir a una universidad como esa si luego los que hacen plata en grandes cantidad la hacen creando un sitio web para el que seguramente no necesites ver ni el 5% de lo que te enseñen hay.;2024-05-22T07:42:13Z;es;Alegría
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Dudo que sea superdotada, de hecho de manera implícita ella misma lo expone alrededor del min 3:30. Se puede observar que es una chica muy aplicada al estudio y disciplinada, y que dedicó su esfuerzo para poder entrar a la universidad. Al margen, que bella mujer es! Desde que comenzó el video no pude dejar de prestarle atención.;2024-10-20T08:06:53Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Si fuera  superdotada no tendría que estudiar tantas horas al día, de todas formas escuchar  a una persona como ella, te motivas a estudiar ❤;2024-06-30T16:55:10Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Se va doctorar en derechos trans, lgbt , transedad. Cuando sale a laborar solo va servir para traer el café y cerrar la puerta;2024-04-18T03:38:26Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Desde mi punto de vista no vale la pena estudiar en universidades tan prestigiosas ya que lo que más importa es la salud física y mental. Yo sufro de una enfermedad neurologica generticamente muy rara, que a veces hace que me desconecte y no procede la realidad de lo que está sucediendo. Creanme que no es nada bonito las enfermedades mentales son peores que las enfermedades físicas.Tengo un IQ de 120 y prefiero utilizar mi IQ y mi tiempo en mi salud física y mental para que mi cerebro y cuerpo funcionen en perfectas condiciones.;2024-04-28T20:10:23Z;es;Ira
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Bachillerato en clase de 6 personas. Es como si te digo que has estudiado en clases particulares donde te han masticado todo. Normal que tenga buenas notas y se considere lista y con confianza para entrar a Cambridge (encima es arropada por sus padres, todas las facilidades). Todo esto son oportunidades extraordinarias, no le veo mayor logro que a una persona que se ha sacado su carrera medianamente difícil en una universidad común en España. Bien por ella, conseguirá grandes cosas si sigue así en el mundo laboral, pero que sepa que esa exclusividad y dedicación le va a sacar del mundo real donde habita maravillosa gente común.;2024-04-19T10:01:28Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Esa niña estando sentada no se queda quieta y eso es una señal de gran ansiedad.;2025-01-06T12:25:17Z;es;Miedo
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;"Resumen tienes plata pasas
Tienes plata = tienes un gran cerebro 🧠
Solo en 0.1 es beca";2024-04-14T18:09:21Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;"Por el minuto 22:00 dijo algo que me pareció súper interesante: En Inglaterra si que es verdad que suele aprobar todo el mundo. El concepto de ""reprobado"" es casi inexistente en los cursos de posgrado, no solo en Inglaterra, en alguna universidad Ivy League también (no diré el nombre)";2024-04-21T16:59:44Z;es;Sorpresa
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Digo yo que si fuera superdotada no le haría falta estudiar 12 horas. Para mi un superdotado es alguien que tocándose los huevos te saca un diez. Estudiar 12 horas solo denota una capacidad de sacrificio enorme y un desprecio por el propio bienestar fuera de toda duda;2024-04-16T16:46:49Z;es;Tristeza
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;"Una superdotada con plata 
No se cual es la lección de vida  que me voy a llevar 
Lo mínimo que pueden hacer es estudiar y sacar buenas notas y ya
No es lo mismo trabajar y estudiar a la vez 
Eso si es muy complicado y solo para valientes";2024-04-20T22:06:34Z;es;Asco
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;"""Qué triste que toda su vida la dedique a ser solo una alumna""";2025-06-26T06:20:53Z;es;Tristeza
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;"Quizá sea muy inteligente y muy buena estudiante en Cambridge pero está usando mal el verbo ""aplicar"". Cuando se solicita la admisión a una universidad ocurre eso, se solicita, se pide una plaza, se concursa por ella, etcétera. Tampoco creo que el estudiante medio en Cambridge sea más inteligente que la media. Si así fuera, no le haría falta ir a ninguna universidad para triunfar en la vida. Y, por último, qué feo se escucha eso de que las personas se ""vendan"" como si fueran mercancías.";2024-04-16T14:15:27Z;es;Asco
Álex Pascual;https://www.youtube.com/watch?v=sKCiziZcdoE;comment;Solo se que esta hermosa y quiero q sea mi novia 😍;2025-03-14T23:03:23Z;es;Alegría
ximefocuzz  🫧;https://www.youtube.com/watch?v=De_GUd5S0Z8;comment;Hola Ximena, tuviste un día muy productivo pero agotador, gracias por compartirlo con tus seguidores, saludos desde Perú 😊;2025-03-14T19:46:24Z;es;Sorpresa
